  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\generics.py", line 239, in get
    return self.list(request, *args, **kwargs)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\mixins.py", line 38, in list
    queryset = self.filter_queryset(self.get_queryset())
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\generics.py", line 63, in get_queryset
    assert self.queryset is not None, (
AssertionError: 'AddressList' should either include a `queryset` attribute, or override the `get_queryset()` method.
2022-03-31 23:24:32,416 django.utils.autoreload INFO     E:\Cursos\Workspace\Codar.meJuntos\drf-api\schedule\views.py changed, reloading.
2022-03-31 23:24:33,475 django.utils.autoreload INFO     Watching for file changes with StatReloader
2022-03-31 23:24:34,502 django.security.SuspiciousSession WARNING  Session data corrupted
2022-03-31 23:24:34,740 django.request ERROR    Internal Server Error: /api/address/
Traceback (most recent call last):
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\db\backends\sqlite3\base.py", line 477, in execute
    return Database.Cursor.execute(self, query, params)
sqlite3.OperationalError: no such column: schedule_address.state

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\views\decorators\csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
